U_value_W_m2K,hot_inlet_temp_C,hot_outlet_temp_C,cold_inlet_temp_C,cold_outlet_temp_C,hot_flow_rate_kg_s,cold_flow_rate_kg_s,LMTD_C,heat_duty_kW,pressure_drop_hot_kPa,pressure_drop_cold_kPa,fouling_resistance_m2K_W,hot_side_velocity_m_s,cold_side_velocity_m_s,ambient_temp_C,condition_label
418.38,177.52,128.84,39.87,91.36,25.13,19.659,87.55,2692.6,39.73,29.5,0.000184,1.221,0.91,30.03,normal
426.9,180.79,129.5,41.41,92.37,24.387,20.179,88.26,2707.5,36.31,30.68,0.000127,1.135,1.046,32.7,normal
413.77,180.57,128.83,39.22,92.24,24.638,20.591,88.97,2822.2,37.73,31.77,0.000208,1.213,0.941,31.95,normal
423.89,182.86,130.83,39.86,89.54,25.32,19.508,92.14,2911.0,41.03,29.45,0.000178,1.162,0.936,33.05,normal
414.79,181.27,129.06,39.95,88.87,24.986,21.653,90.75,2854.6,41.46,32.74,0.000199,1.266,1.038,33.94,normal
409.14,179.37,128.93,41.09,86.52,24.714,19.669,90.32,2783.5,40.59,29.07,0.000225,1.204,0.987,26.48,normal
411.97,181.23,129.53,40.11,89.47,24.458,20.18,90.58,2779.4,38.84,29.55,0.00017,1.233,0.988,30.53,normal
413.95,177.9,131.19,40.13,92.3,24.392,20.001,88.3,2510.8,38.42,29.0,0.000198,1.213,0.989,29.78,normal
414.91,178.56,130.26,38.35,88.92,24.921,20.023,90.77,2601.2,40.57,29.83,0.000177,1.29,1.043,30.22,normal
407.37,180.5,129.88,39.1,89.73,26.215,19.604,90.78,2895.9,44.89,28.96,0.00023,1.122,0.978,29.21,normal
410.55,176.76,128.28,41.1,89.28,25.339,20.534,87.33,2683.2,41.1,31.86,0.000202,1.194,1.024,28.91,normal
414.93,179.94,128.63,37.92,90.49,24.2,19.573,90.08,2755.5,37.88,29.21,0.000199,1.152,0.954,27.8,normal
415.33,178.47,128.47,41.34,91.67,25.424,19.116,86.96,2825.8,41.43,26.99,0.000163,1.098,1.013,30.19,normal
409.89,180.15,131.57,40.5,88.0,24.545,19.439,91.61,2606.3,39.71,28.34,0.000223,1.149,1.036,31.87,normal
404.24,178.38,130.64,39.25,88.25,24.997,20.723,90.76,2630.9,38.62,33.13,0.000226,1.259,1.056,29.01,normal
409.6,180.64,128.97,39.17,91.93,24.647,20.625,89.25,2827.4,39.0,33.0,0.000177,1.198,0.938,29.34,normal
410.69,180.03,129.32,41.9,90.95,26.214,18.996,88.25,2914.0,43.96,27.1,0.000205,1.189,0.988,28.6,normal
411.71,182.1,129.01,41.41,89.66,24.32,20.407,90.0,2796.7,36.17,31.18,0.000218,1.239,1.064,28.01,normal
398.7,180.01,128.94,39.88,92.22,25.188,19.009,88.42,2851.5,41.46,26.66,0.000267,1.206,1.037,29.53,normal
411.4,178.85,130.55,40.13,88.23,24.589,19.986,90.52,2625.3,39.9,30.79,0.000212,1.231,0.992,30.69,normal
411.39,179.63,129.65,39.35,91.21,25.443,19.396,89.36,2806.1,39.34,30.24,0.0002,1.216,1.0,32.51,normal
409.5,177.98,132.5,40.13,89.91,25.176,20.445,90.2,2548.2,40.1,30.79,0.000195,1.227,1.012,27.62,normal
415.57,180.61,131.5,39.33,90.79,25.753,20.277,90.99,2813.6,41.81,31.69,0.000197,1.178,0.985,29.94,normal
406.35,180.88,131.57,39.92,86.9,25.431,20.49,92.81,2777.6,40.36,31.92,0.000223,1.252,1.022,32.36,normal
418.9,183.7,130.81,41.81,89.66,24.584,19.852,91.5,2825.8,38.06,29.47,0.000174,1.139,1.02,27.64,normal
402.29,179.07,129.49,39.9,90.96,26.75,19.904,88.85,2872.0,44.66,29.19,0.000228,1.196,0.955,32.53,normal
421.43,179.6,130.72,38.95,89.92,25.333,19.25,90.72,2734.8,41.57,29.99,0.000154,1.255,0.98,29.12,normal
411.96,179.14,129.58,38.63,91.63,24.67,19.485,89.22,2691.5,40.3,29.24,0.00022,1.192,0.982,31.42,normal
409.48,180.32,131.96,40.13,91.59,25.123,20.474,90.27,2677.2,40.91,32.06,0.000228,1.178,0.99,29.56,normal
412.33,180.57,130.49,39.24,88.75,25.379,20.184,91.53,2847.2,40.18,30.33,0.000224,1.314,1.011,30.92,normal
414.05,179.92,130.31,40.25,91.07,25.356,20.052,89.46,2794.6,41.82,30.19,0.000208,1.271,1.007,33.22,normal
412.03,181.63,130.15,38.38,88.71,25.298,20.631,92.34,2859.4,41.47,30.75,0.000212,1.207,0.971,29.76,normal
418.28,179.07,132.09,40.69,90.07,25.58,19.35,90.2,2622.1,38.75,28.88,0.000188,1.151,1.054,31.99,normal
417.18,181.48,128.28,38.94,90.85,25.521,20.36,89.98,3006.3,42.75,30.68,0.000166,1.098,1.0,30.55,normal
413.66,180.81,132.21,40.05,88.91,24.491,19.41,92.03,2632.6,38.68,27.61,0.000207,1.235,1.059,28.43,normal
412.58,179.98,129.78,39.66,91.02,26.265,20.739,89.54,2894.5,43.89,31.34,0.000202,1.263,1.058,29.71,normal
415.58,179.53,128.31,41.72,89.34,26.181,20.272,88.38,2867.9,41.72,32.67,0.000228,1.22,0.958,29.58,normal
414.66,183.64,129.1,40.17,89.25,25.481,20.482,91.63,3028.8,43.01,31.08,0.000196,1.114,0.98,27.18,normal
406.89,178.77,128.02,41.95,90.92,25.023,19.649,86.96,2819.6,40.4,29.35,0.000205,1.208,0.983,30.92,normal
412.39,180.45,130.78,40.56,88.91,25.034,21.091,90.88,2696.3,40.87,32.05,0.000209,1.176,1.013,31.32,normal
406.13,178.87,128.75,41.43,88.85,24.806,20.999,88.67,2752.6,38.12,32.6,0.000217,1.208,1.029,31.62,normal
410.96,182.68,130.2,39.79,91.35,24.883,20.215,90.87,2886.0,40.18,29.49,0.000228,1.297,1.006,32.86,normal
420.76,181.33,131.36,40.35,90.14,23.688,20.588,91.1,2574.3,36.83,31.9,0.000171,1.239,0.978,31.91,normal
406.85,178.98,129.19,41.22,88.11,25.918,19.849,89.42,2866.0,42.53,28.87,0.000221,1.229,1.066,28.79,normal
409.62,180.77,129.68,40.9,91.11,25.706,19.366,89.21,2887.0,40.76,28.95,0.000195,1.198,0.982,29.22,normal
410.12,180.39,128.44,40.53,89.47,23.994,20.398,89.4,2737.9,37.09,29.65,0.000219,1.221,1.03,31.68,normal
401.8,179.23,129.53,39.67,88.18,25.534,19.54,90.45,2756.9,40.6,28.26,0.000244,1.164,0.999,30.78,normal
420.56,181.14,133.09,39.84,86.74,24.995,20.655,93.82,2681.1,39.29,32.73,0.000137,1.228,0.997,29.96,normal
404.7,180.58,130.93,41.14,91.17,24.881,20.524,89.6,2682.0,40.82,32.66,0.000236,1.19,1.027,28.25,normal
415.95,180.32,129.68,41.35,88.88,25.296,20.118,89.88,2782.1,40.94,30.32,0.000196,1.159,1.062,28.94,normal
411.33,179.94,129.27,39.41,88.38,23.954,20.09,90.7,2674.6,36.96,29.93,0.000174,1.241,1.012,31.17,normal
412.08,180.65,129.95,39.26,90.83,24.993,20.495,90.25,2758.2,38.81,31.44,0.000187,1.088,0.98,26.1,normal
427.78,180.34,130.16,39.1,91.05,25.048,20.137,90.18,2827.6,40.09,32.01,0.000169,1.173,1.059,25.32,normal
418.08,180.09,129.5,40.83,88.98,25.048,19.798,89.88,2758.3,39.99,29.24,0.000215,1.231,1.02,31.39,normal
423.04,179.04,130.64,39.07,91.19,24.18,19.243,89.7,2598.6,36.69,27.99,0.000169,1.261,1.007,28.93,normal
406.95,182.54,128.86,40.82,92.67,25.268,20.479,88.95,3033.6,41.86,30.46,0.000236,1.224,1.041,30.94,normal
412.34,178.42,128.85,40.55,91.75,25.636,20.183,87.49,2817.4,42.89,29.95,0.000221,1.166,1.013,33.15,normal
410.15,180.64,130.44,39.45,91.55,25.244,21.378,90.04,2765.2,39.93,34.17,0.000207,1.197,1.098,27.97,normal
412.71,179.52,128.6,41.56,90.41,24.862,19.952,88.07,2795.6,40.0,30.59,0.000139,1.215,1.0,26.66,normal
417.44,182.64,130.87,38.54,89.42,26.613,20.151,92.78,3071.4,42.91,30.65,0.00016,1.278,1.046,29.45,normal
411.36,178.64,129.98,41.66,89.93,24.445,20.163,88.52,2572.0,38.73,31.11,0.000198,1.246,1.018,28.63,normal
413.09,178.9,127.81,40.32,90.57,25.464,20.325,87.91,2895.1,42.13,30.08,0.000199,1.246,1.018,29.95,normal
410.03,178.55,130.13,37.93,88.37,25.146,19.517,91.19,2693.0,39.3,27.83,0.000228,1.203,0.986,31.08,normal
434.9,180.49,127.98,41.59,89.0,26.207,19.961,88.91,3084.1,43.56,30.53,0.000113,1.146,0.986,30.65,normal
416.89,177.94,130.83,40.97,88.14,25.232,20.414,89.83,2627.9,40.8,30.75,0.000177,1.13,1.02,30.09,normal
404.59,179.28,129.7,39.57,90.31,25.361,19.834,89.55,2770.8,43.93,28.61,0.000225,1.185,0.965,32.12,normal
413.79,176.77,132.22,39.04,90.11,25.303,20.395,89.89,2500.5,43.46,31.24,0.00019,1.235,0.977,31.34,normal
417.82,180.36,131.29,38.43,89.15,24.365,20.048,92.03,2593.4,38.51,30.2,0.000186,1.175,1.001,29.64,normal
420.81,179.25,128.73,42.42,91.07,24.479,20.201,87.24,2696.3,37.85,30.39,0.000152,1.229,1.05,31.27,normal
404.29,177.77,127.58,39.08,88.64,24.835,20.576,88.81,2744.4,39.77,32.84,0.000232,1.16,1.003,26.91,normal
417.44,181.63,129.09,38.74,89.1,25.574,19.886,91.44,2940.1,42.8,31.19,0.000185,1.168,1.003,32.13,normal
402.76,178.04,128.53,40.27,91.01,25.14,19.274,87.64,2719.6,38.73,28.84,0.000233,1.27,0.958,30.04,normal
401.97,181.2,132.19,38.36,91.21,24.876,19.867,91.89,2743.0,37.55,29.98,0.000244,1.238,1.068,27.6,normal
407.88,178.95,129.99,39.02,88.97,25.823,19.587,90.48,2835.3,41.26,30.0,0.00024,1.185,1.044,29.17,normal
409.87,182.4,131.12,40.99,90.3,23.811,18.937,91.11,2610.1,37.4,27.32,0.000199,1.158,1.049,32.08,normal
413.92,181.12,129.66,40.46,88.99,24.223,19.947,90.66,2743.8,38.61,29.7,0.000185,1.247,0.942,28.46,normal
415.75,178.49,129.78,39.61,89.74,23.502,20.1,89.46,2482.4,36.23,29.8,0.000183,1.244,1.014,30.82,normal
402.85,178.62,129.96,40.02,90.19,25.725,20.51,89.19,2788.6,43.22,30.77,0.000259,1.232,0.962,31.76,normal
410.06,180.91,131.33,39.56,90.73,24.942,19.43,90.97,2727.3,39.65,29.22,0.000194,1.191,1.031,30.05,normal
408.84,179.61,130.37,39.94,90.41,25.58,20.044,89.81,2814.5,41.41,28.92,0.000232,1.145,1.013,28.27,normal
406.72,179.75,128.73,39.24,90.36,24.934,20.564,89.44,2772.6,40.2,31.06,0.000214,1.199,1.021,29.87,normal
421.56,181.91,131.95,39.42,88.6,25.614,19.713,92.92,2786.8,43.5,28.95,0.000188,1.27,0.971,27.18,normal
412.54,178.88,129.65,39.39,90.5,24.924,20.268,89.31,2692.8,40.19,29.6,0.000192,1.155,0.958,29.02,normal
409.31,180.14,129.45,39.27,90.72,25.246,20.799,89.8,2797.1,40.62,31.88,0.000236,1.202,0.974,27.79,normal
415.62,181.43,126.6,41.04,90.9,25.158,19.069,88.03,3031.8,40.86,27.61,0.000201,1.282,1.012,29.91,normal
413.76,181.21,130.76,40.77,89.06,25.203,20.136,91.07,2833.0,42.01,31.19,0.000186,1.185,0.99,27.46,normal
413.14,179.76,130.12,39.07,91.19,26.011,20.581,89.81,2854.6,42.6,31.18,0.000176,1.194,1.01,30.17,normal
414.13,179.57,130.12,38.81,88.29,24.025,19.825,91.3,2604.6,36.79,29.61,0.00021,1.132,0.959,32.27,normal
409.81,177.39,129.52,39.84,89.44,24.959,20.693,88.81,2630.4,39.41,30.7,0.000185,1.231,1.0,32.39,normal
404.75,178.42,129.31,42.16,89.64,25.119,20.317,87.96,2666.2,41.16,29.89,0.000218,1.163,1.056,27.51,normal
402.66,180.48,129.56,38.97,88.36,25.029,20.885,91.35,2745.3,39.3,30.91,0.000276,1.122,1.013,28.67,normal
409.41,179.79,130.56,39.84,89.62,24.761,20.291,90.44,2718.5,39.96,31.57,0.000216,1.152,1.016,31.71,normal
400.99,180.11,130.77,40.09,90.29,24.679,20.926,90.25,2656.3,37.61,32.28,0.000254,1.21,1.016,31.41,normal
414.54,181.56,129.72,39.89,87.63,25.918,20.15,91.87,2998.7,42.42,30.58,0.000179,1.121,0.98,28.77,normal
406.19,178.22,131.14,39.54,89.49,24.958,19.316,90.16,2575.8,39.82,28.6,0.000221,1.131,1.065,29.03,normal
415.25,179.65,129.91,41.16,87.73,26.463,19.684,90.33,2899.8,46.1,29.8,0.000238,1.228,1.014,30.16,normal
409.98,180.28,129.39,40.45,92.65,25.317,20.509,88.28,2859.3,41.89,32.99,0.000241,1.196,1.007,26.33,normal
403.11,178.94,130.24,40.85,90.28,24.826,20.499,89.03,2688.6,39.14,31.33,0.000238,1.154,1.027,31.05,normal
411.51,182.15,128.37,40.59,90.16,25.332,19.845,89.87,2981.6,40.44,29.01,0.0002,1.184,1.038,32.17,normal
410.73,181.36,130.28,40.89,90.3,25.065,20.902,90.22,2819.1,39.51,33.04,0.000227,1.287,0.95,29.22,normal
414.21,180.44,128.15,41.58,90.79,25.805,19.823,88.1,2967.8,41.23,31.41,0.000169,1.264,1.002,27.16,normal
402.55,182.69,128.77,41.33,91.27,24.299,20.231,89.41,2894.1,39.62,30.2,0.000248,1.195,1.089,32.83,normal
416.58,177.75,127.58,42.32,87.97,23.919,20.217,87.5,2646.1,36.19,29.95,0.000171,1.241,1.066,30.44,normal
403.0,179.99,129.79,41.22,91.7,25.217,19.335,88.43,2762.9,42.35,26.18,0.000238,1.206,0.996,31.42,normal
411.96,180.55,131.93,39.33,91.62,25.501,19.945,90.75,2732.1,41.55,28.2,0.000231,1.111,1.029,27.36,normal
404.75,178.63,129.86,40.85,89.91,25.172,21.19,88.86,2656.8,40.41,34.43,0.000231,1.102,0.987,27.37,normal
402.08,180.45,130.77,40.71,89.85,25.403,19.539,90.33,2776.5,41.27,28.63,0.000262,1.155,1.014,30.83,normal
408.0,178.34,132.82,41.92,85.97,25.315,20.313,91.64,2538.6,42.12,29.94,0.000232,1.121,0.982,32.06,normal
426.09,181.04,130.48,39.03,88.38,24.112,19.423,92.05,2652.1,36.62,28.46,0.00016,1.214,0.981,27.74,normal
409.5,181.59,129.08,40.56,90.67,25.169,19.534,89.71,2898.8,41.0,30.83,0.000218,1.173,0.976,29.8,normal
431.28,180.41,129.25,39.32,91.56,25.79,19.293,89.39,2887.4,42.27,28.12,0.000143,1.221,1.067,26.83,normal
411.86,177.22,130.0,40.51,90.95,25.103,20.471,87.87,2593.0,40.7,32.81,0.000197,1.222,0.981,28.6,normal
414.13,178.55,129.24,39.79,89.9,24.214,19.564,89.05,2649.5,37.56,28.08,0.000187,1.235,1.046,29.49,normal
413.36,180.85,129.33,40.48,92.5,24.8,20.634,88.6,2824.6,39.06,32.9,0.000219,1.153,0.983,30.98,normal
424.78,180.03,131.18,38.59,91.31,25.334,19.734,90.65,2751.5,41.49,28.84,0.000175,1.226,0.978,25.79,normal
415.88,175.96,131.23,40.79,89.49,26.077,20.064,88.44,2628.4,41.78,29.56,0.000176,1.152,1.016,32.64,normal
415.24,181.86,128.02,40.21,92.84,23.826,20.206,88.42,2855.1,38.08,29.81,0.000215,1.236,0.948,29.66,normal
410.31,180.2,129.02,40.15,88.57,25.217,19.192,90.24,2793.6,40.73,27.59,0.000235,1.261,1.027,32.59,normal
409.79,178.77,129.44,41.95,88.09,24.441,20.102,89.08,2632.7,37.85,31.06,0.0002,1.236,0.995,31.4,normal
401.23,181.49,130.72,39.62,89.45,25.305,20.175,91.57,2866.8,41.25,30.09,0.00027,1.191,0.978,31.7,normal
414.44,178.98,131.37,40.34,89.01,25.353,20.57,90.5,2643.8,40.33,32.41,0.00019,1.228,0.969,34.04,normal
405.27,178.97,133.24,40.1,89.53,24.86,19.52,91.28,2487.0,39.68,28.14,0.00022,1.123,1.079,28.44,normal
411.76,180.54,129.44,40.2,91.04,25.379,19.591,89.37,2862.9,41.18,28.84,0.00021,1.112,0.999,30.27,normal
414.92,182.67,129.5,42.22,89.96,25.684,20.33,89.97,2995.8,43.25,30.47,0.00019,1.223,0.997,28.02,normal
407.74,182.44,130.71,40.06,89.99,24.901,20.706,91.54,2885.1,39.99,33.38,0.000239,1.265,1.035,29.8,normal
417.73,180.54,129.18,39.43,90.08,24.198,19.704,90.11,2729.2,36.6,29.62,0.000173,1.138,0.966,31.44,normal
421.07,180.69,129.83,41.87,86.99,25.855,19.382,90.8,2965.5,43.08,28.58,0.000138,1.201,1.045,32.25,normal
423.27,181.19,129.5,39.69,88.03,25.497,19.842,91.47,2882.4,42.16,29.35,0.000196,1.222,0.999,29.24,normal
415.03,178.11,126.85,38.39,89.5,25.338,19.493,88.54,2837.8,39.37,28.18,0.000192,1.169,0.945,27.59,normal
412.68,180.97,130.15,39.26,88.9,24.585,20.199,91.47,2723.6,37.63,29.73,0.000232,1.183,0.979,30.15,normal
421.09,178.9,129.78,38.75,89.7,25.591,19.46,90.11,2741.8,43.73,29.62,0.000163,1.231,0.956,28.3,normal
416.21,180.48,131.53,38.2,91.83,26.225,20.486,90.97,2846.1,43.27,30.03,0.000216,1.205,1.003,28.84,normal
407.69,179.66,130.01,39.64,89.9,24.927,20.106,90.06,2682.6,39.48,30.0,0.000212,1.206,0.968,31.34,normal
410.84,180.75,128.49,39.93,88.28,25.057,20.502,90.5,2850.6,40.13,32.08,0.00021,1.151,0.964,30.97,normal
405.78,180.18,129.69,41.18,88.97,24.361,18.788,89.85,2721.4,37.54,25.47,0.000231,1.198,1.012,31.67,normal
410.68,175.39,127.49,40.63,92.22,24.568,19.121,85.0,2523.9,36.99,27.81,0.000199,1.18,1.002,29.33,normal
413.65,180.27,128.55,40.58,91.99,24.355,20.646,88.12,2727.1,37.04,31.07,0.000202,1.183,1.048,32.02,normal
409.57,180.96,130.76,39.11,90.77,25.078,19.64,90.92,2768.1,39.59,29.06,0.000214,1.173,1.047,30.03,normal
407.66,180.67,129.7,40.88,87.97,24.796,19.267,90.75,2792.4,38.91,27.91,0.000197,1.199,1.002,29.43,normal
418.67,179.85,131.11,41.39,90.4,25.224,19.899,89.58,2694.5,39.88,27.92,0.000159,1.157,1.02,27.8,normal
413.41,182.46,127.64,40.39,90.5,24.465,20.121,89.58,2963.8,36.98,30.84,0.000188,1.201,0.944,25.82,normal
417.7,180.47,129.71,40.42,90.03,24.899,19.921,89.86,2754.6,39.16,29.0,0.000192,1.182,1.028,26.87,normal
409.95,180.66,129.43,38.74,89.26,24.428,20.234,91.05,2798.4,39.48,30.2,0.000183,1.153,1.016,30.43,normal
412.42,181.57,131.15,41.05,89.53,25.113,20.166,91.06,2812.9,39.65,30.49,0.000191,1.103,1.038,28.18,normal
408.93,180.54,130.81,41.78,89.17,24.021,20.14,90.2,2603.9,37.04,30.68,0.000205,1.247,0.988,26.71,normal
417.23,178.65,130.77,40.32,88.51,25.091,20.674,90.29,2637.5,41.71,32.2,0.000192,1.237,0.988,29.16,normal
406.34,176.34,131.85,39.41,91.78,24.833,19.993,88.45,2371.8,38.83,30.61,0.000226,1.16,0.988,30.56,normal
412.63,179.28,129.56,39.84,91.15,25.109,19.978,88.93,2774.7,43.37,27.97,0.000226,1.234,1.057,30.83,normal
425.19,181.14,131.6,39.58,89.63,24.009,20.401,91.77,2578.2,38.08,31.48,0.000129,1.149,1.011,29.94,normal
422.26,179.47,128.75,39.64,90.46,25.393,20.276,89.06,2817.5,41.22,30.76,0.000157,1.185,0.94,29.88,normal
429.94,181.2,128.7,40.65,90.51,24.821,19.549,89.37,2857.9,39.24,28.35,0.000128,1.173,1.026,28.92,normal
409.44,180.22,130.9,40.28,93.05,25.13,19.954,88.89,2685.4,41.72,30.09,0.000192,1.186,0.981,31.27,normal
413.58,181.93,128.19,41.0,91.13,23.878,20.219,88.98,2797.9,36.13,31.33,0.00019,1.232,1.043,29.65,normal
413.76,179.56,130.69,40.37,91.09,24.254,19.707,89.39,2618.8,37.45,28.51,0.000205,1.18,1.022,29.85,normal
409.37,180.7,130.12,39.14,90.05,24.766,19.73,90.82,2740.9,40.94,30.4,0.000225,1.183,1.05,32.08,normal
407.87,180.76,131.29,39.5,89.44,25.825,19.304,91.56,2837.0,42.03,29.06,0.000199,1.237,1.042,31.58,normal
418.74,182.25,129.93,39.44,91.8,25.316,18.559,90.47,2936.5,40.45,26.52,0.000182,1.203,1.037,29.63,normal
413.06,177.44,130.07,39.81,90.85,25.078,19.813,88.41,2588.2,39.56,28.52,0.0002,1.17,1.045,29.35,normal
415.9,179.31,130.61,41.79,88.92,24.445,20.064,89.6,2605.5,36.48,31.9,0.000185,1.212,1.033,29.33,normal
419.65,181.27,129.2,41.95,90.59,24.336,19.452,88.96,2774.1,39.12,28.76,0.000156,1.25,0.972,25.96,normal
395.28,182.32,129.15,40.84,91.09,25.166,20.689,89.77,2931.4,40.44,32.0,0.000229,1.253,0.954,32.19,normal
412.87,180.36,130.57,40.12,87.28,25.42,19.477,91.76,2828.8,42.29,28.69,0.000213,1.134,0.967,28.63,normal
407.92,179.56,129.96,38.64,88.8,25.125,20.456,91.04,2747.2,40.19,31.69,0.000243,1.136,1.029,31.71,normal
417.58,181.14,129.51,40.22,90.47,26.026,20.209,89.98,2906.1,42.58,31.31,0.000163,1.25,0.911,30.08,normal
415.33,181.3,129.9,39.21,87.5,24.591,21.088,92.24,2761.2,38.17,32.98,0.000152,1.186,0.999,32.78,normal
415.54,179.46,131.91,41.63,87.7,25.108,20.27,91.02,2612.5,40.99,29.74,0.000172,1.09,0.989,31.06,normal
414.79,180.5,129.47,38.39,89.65,23.984,19.277,90.96,2705.2,36.32,28.9,0.000212,1.164,1.049,31.82,normal
406.87,181.77,129.43,40.38,90.64,25.127,20.527,90.09,2947.2,40.75,30.79,0.000226,1.178,0.995,28.82,normal
411.48,182.84,127.95,39.13,90.7,25.882,20.849,90.47,3148.7,42.61,31.53,0.000209,1.184,0.985,27.43,normal
410.78,181.11,129.95,39.99,92.06,24.375,19.114,89.51,2740.7,37.18,27.6,0.000204,1.238,1.053,30.3,normal
409.78,180.07,130.79,40.67,90.11,25.505,20.32,90.04,2739.5,41.02,30.5,0.000226,1.154,0.996,26.17,normal
409.94,179.92,131.0,41.02,89.52,25.865,20.43,90.19,2826.0,42.53,31.48,0.000186,1.247,0.99,29.06,normal
406.7,180.84,130.13,39.94,88.3,24.586,19.894,91.36,2733.8,38.51,30.17,0.000232,1.214,0.98,27.62,normal
407.32,179.83,131.15,40.76,89.5,25.28,18.789,90.36,2664.8,42.71,26.43,0.00026,1.136,1.011,28.32,normal
414.68,180.28,130.88,39.34,90.92,25.948,19.852,90.45,2831.1,43.01,29.7,0.000168,1.184,0.987,31.19,normal
413.05,178.41,131.34,40.25,90.98,25.138,19.709,89.25,2566.5,40.2,28.83,0.000192,1.225,0.987,31.06,normal
424.29,181.95,131.18,41.0,90.34,25.472,20.765,90.89,2864.6,41.01,32.71,0.000158,1.202,1.058,29.68,normal
420.83,178.29,131.88,40.33,90.71,23.936,19.956,89.55,2431.8,36.76,30.27,0.000171,1.219,1.002,30.64,normal
412.66,179.35,129.8,39.47,91.66,25.358,19.794,89.0,2755.4,40.43,30.02,0.000212,1.171,0.982,28.92,normal
423.2,180.15,128.41,39.72,90.1,25.31,19.707,89.37,2798.6,40.08,28.99,0.000149,1.228,0.96,34.85,normal
418.36,182.99,130.8,41.02,91.78,24.204,20.163,90.49,2811.4,38.34,30.65,0.000177,1.18,1.008,30.6,normal
406.6,179.37,130.94,38.91,89.06,24.421,20.028,91.17,2566.6,39.89,30.48,0.000232,1.327,0.978,28.82,normal
416.11,179.0,131.88,39.06,89.9,25.362,19.605,90.95,2607.3,40.6,29.54,0.000207,1.134,0.985,31.75,normal
407.08,179.17,131.54,40.6,89.37,24.818,20.132,90.37,2606.7,39.91,30.89,0.000223,1.335,0.966,32.48,normal
415.59,182.49,132.33,39.56,91.03,25.667,19.721,92.11,2827.7,41.28,29.15,0.000161,1.152,1.008,28.45,normal
406.96,175.78,130.74,38.55,88.68,25.186,18.704,89.62,2564.4,40.64,25.67,0.000202,1.264,0.948,27.16,normal
400.95,178.5,130.27,41.35,89.58,25.034,20.334,88.92,2604.0,38.79,31.31,0.000257,1.241,1.016,27.56,normal
413.74,184.1,128.34,38.9,87.58,24.898,20.287,92.93,3042.7,38.85,31.14,0.00018,1.155,0.978,28.66,normal
412.51,180.89,130.37,39.8,90.77,25.176,20.1,90.34,2821.5,39.62,29.39,0.000185,1.23,1.029,29.89,normal
405.19,178.34,129.34,39.38,91.62,25.482,19.779,88.33,2733.9,41.25,30.08,0.000217,1.175,1.019,26.74,normal
418.99,179.94,130.25,39.7,91.18,25.32,19.964,89.65,2767.5,39.76,30.03,0.000173,1.214,1.004,29.16,normal
405.42,180.1,130.07,39.12,91.06,24.746,20.41,89.99,2801.6,37.03,31.01,0.000222,1.207,1.034,29.58,normal
424.43,181.27,130.57,40.71,91.09,25.744,19.684,90.01,2873.6,40.8,29.32,0.000146,1.183,1.062,30.65,normal
428.52,182.76,129.88,40.11,90.91,25.395,20.43,90.81,2996.1,40.97,31.92,0.000127,1.178,1.051,31.22,normal
421.53,180.58,131.12,40.98,90.8,25.231,19.263,89.96,2765.0,39.88,29.29,0.000209,1.217,0.948,30.8,normal
416.1,179.19,126.73,39.39,90.88,25.055,20.084,87.82,2913.7,39.58,30.18,0.000171,1.155,0.976,33.58,normal
415.12,181.18,130.23,42.13,89.15,25.3,20.013,90.05,2830.1,41.13,29.85,0.000183,1.157,0.981,32.19,normal
405.42,178.95,131.44,38.1,89.74,23.901,20.501,91.26,2449.3,36.07,31.85,0.000226,1.248,1.026,30.44,normal
404.99,178.45,132.24,38.41,90.09,25.145,19.541,91.07,2588.7,40.34,27.7,0.000219,1.221,0.979,28.06,normal
417.54,177.36,130.88,41.75,89.56,25.984,19.595,88.46,2673.8,45.02,29.61,0.000163,1.135,0.978,28.65,normal
407.1,177.65,132.02,40.47,87.96,25.132,19.303,90.61,2539.0,40.0,27.06,0.000216,1.15,0.971,27.14,normal
409.65,178.66,130.2,40.34,88.39,25.05,19.717,90.06,2665.7,39.94,28.14,0.000191,1.093,1.012,30.31,normal
411.67,178.23,130.0,40.43,90.3,24.642,20.128,88.75,2595.3,39.36,31.59,0.000213,1.245,1.025,30.66,normal
408.66,180.47,130.64,40.57,91.18,25.296,19.101,89.68,2813.0,40.04,25.95,0.000199,1.234,0.952,31.79,normal
422.94,178.2,130.0,40.3,90.01,24.883,19.779,88.94,2648.6,39.07,30.45,0.000155,1.146,0.979,30.53,normal
419.95,175.28,129.06,39.03,93.59,25.786,20.305,85.79,2567.3,42.2,32.08,0.000179,1.232,0.924,32.11,normal
422.1,178.43,129.38,40.82,88.8,24.482,19.949,89.1,2640.4,38.71,30.13,0.000128,1.299,0.904,32.15,normal
417.49,179.29,128.67,40.66,90.58,24.729,20.038,88.36,2745.1,38.29,30.59,0.000206,1.123,1.019,27.94,normal
412.43,179.09,130.63,41.43,91.68,24.639,19.247,88.31,2548.0,39.53,26.74,0.000212,1.169,1.013,28.96,normal
416.19,182.28,130.01,41.76,91.39,26.101,19.95,89.57,2978.7,44.77,29.47,0.000179,1.122,1.007,29.98,normal
406.32,179.08,129.57,40.33,90.85,24.886,20.014,88.73,2788.6,37.76,30.33,0.000197,1.247,1.063,28.59,normal
411.03,181.32,129.32,38.77,91.39,24.671,19.918,90.24,2751.7,39.45,30.04,0.000171,1.195,0.933,29.51,normal
